date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
3/7/2009,Cairns,SSE,50,SE,NNW,4,13
3/7/2009,GoldCoast,NNE,28,NNW,NE,9,19
3/7/2009,Townsville,SSE,41,SSE,SE,22,11
3/7/2009,Adelaide,SSE,35,N,SSE,4,7
3/7/2009,MountGambier,S,41,SSW,SW,11,22
3/7/2009,Nuriootpa,SE,50,ESE,E,9,13
3/7/2009,Woomera,SE,30,SSE,NE,20,7
3/7/2009,Albany,NA,NA,E,E,28,20
3/7/2009,Witchcliffe,E,31,ESE,ENE,15,11
3/7/2009,PearceRAAF,E,72,E,E,46,20
3/7/2009,PerthAirport,E,78,ENE,ESE,37,19
3/7/2009,Perth,E,43,E,ESE,20,11
3/7/2009,SalmonGums,E,37,SE,SE,17,19
3/7/2009,Walpole,SE,43,E,SE,13,24
3/7/2009,Hobart,WNW,50,N,WNW,19,15
3/7/2009,Launceston,W,46,NNW,WNW,19,20
3/7/2009,AliceSprings,SE,41,ENE,SW,11,15
3/7/2009,Darwin,W,30,SSW,S,17,11
3/8/2009,Albury,SSE,24,E,SSE,7,11
3/8/2009,BadgerysCreek,SSE,37,SSW,SSE,13,22
3/8/2009,Cobar,E,46,SE,ESE,15,11
3/8/2009,CoffsHarbour,S,35,SW,SSE,13,28
3/8/2009,Moree,ENE,43,NE,ENE,20,9
3/8/2009,Newcastle,NA,NA,SE,SE,6,28
3/8/2009,NorahHead,NE,35,SE,ESE,20,24
3/8/2009,NorfolkIsland,SSE,35,SSE,SE,17,20
3/8/2009,Penrith,SSE,39,SSW,SE,13,28
3/8/2009,Richmond,SE,43,S,SE,7,30
3/8/2009,Sydney,NA,NA,SSW,S,11,19
3/8/2009,SydneyAirport,S,50,SSW,S,22,31
3/8/2009,WaggaWagga,ENE,39,E,ENE,9,6
3/8/2009,Williamtown,ESE,39,WNW,ESE,7,26
3/8/2009,Wollongong,S,41,SSE,SE,30,30
3/8/2009,Canberra,E,46,E,ENE,9,20
3/8/2009,Tuggeranong,ENE,41,E,NE,13,19
3/8/2009,MountGinini,NA,NA,NA,N,NA,13
3/8/2009,Ballarat,SE,54,SSE,SSE,31,31
3/8/2009,Bendigo,SSE,35,SSE,SSE,17,15
3/8/2009,Sale,E,31,WSW,SE,15,11
3/8/2009,MelbourneAirport,SSE,41,SE,S,20,24
3/8/2009,Melbourne,SSE,41,SE,S,20,24
3/8/2009,Mildura,SE,33,SE,SSE,22,13
3/8/2009,Portland,ESE,37,SE,SE,11,20
3/8/2009,Watsonia,S,35,SE,S,11,13
3/8/2009,Dartmoor,SE,41,SE,ESE,13,26
3/8/2009,Brisbane,E,35,E,ESE,15,19
3/8/2009,Cairns,NNE,33,WSW,NE,7,24
3/8/2009,GoldCoast,SE,46,ESE,SE,20,31
3/8/2009,Townsville,SW,31,SW,S,20,15
3/8/2009,Adelaide,ESE,39,S,SSE,6,13
3/8/2009,MountGambier,SSE,41,SE,S,19,20
3/8/2009,Nuriootpa,SE,54,ESE,SE,19,19
3/8/2009,Woomera,WSW,56,SE,SW,19,31
3/8/2009,Albany,NA,NA,ENE,E,6,26
3/8/2009,Witchcliffe,N,28,ENE,NNE,7,11
3/8/2009,PearceRAAF,ENE,48,ENE,S,20,15
3/8/2009,PerthAirport,ENE,44,ENE,SW,22,13
3/8/2009,Perth,SW,33,ENE,SE,11,7
3/8/2009,SalmonGums,ENE,41,NE,E,15,17
3/8/2009,Walpole,NE,43,NE,N,26,9
3/8/2009,Hobart,WSW,41,SW,SE,11,20
3/8/2009,Launceston,NNW,35,E,NNW,6,9
3/8/2009,AliceSprings,SSW,33,SSW,SE,9,15
3/8/2009,Darwin,WNW,35,SW,WNW,15,26
3/9/2009,Albury,NNE,24,SSE,NE,6,17
3/9/2009,BadgerysCreek,ENE,26,SW,NNE,13,6
3/9/2009,Cobar,E,41,ENE,ENE,24,9
3/9/2009,CoffsHarbour,ESE,43,SW,E,15,17
3/9/2009,Moree,ENE,50,ESE,ESE,19,20
3/9/2009,Newcastle,NA,NA,SE,SE,19,19
3/9/2009,NorahHead,ENE,35,E,ENE,26,24
3/9/2009,NorfolkIsland,SE,35,SE,SE,19,20
3/9/2009,Penrith,SSW,30,SSW,ESE,9,7
3/9/2009,Richmond,SW,46,SW,E,11,6
3/9/2009,Sydney,NA,NA,SW,E,6,13
3/9/2009,SydneyAirport,NE,39,SSW,SE,19,15
3/9/2009,WaggaWagga,E,43,E,NNE,30,7
3/9/2009,Williamtown,ESE,41,E,E,22,26
3/9/2009,Wollongong,SSE,31,WSW,E,7,9
3/9/2009,Canberra,NE,33,E,N,7,13
3/9/2009,Tuggeranong,NNW,37,NA,N,0,13
3/9/2009,MountGinini,NA,NA,NE,N,13,15
3/9/2009,Ballarat,SE,52,SE,S,24,20
3/9/2009,Bendigo,SSE,31,SE,SE,15,9
3/9/2009,Sale,ESE,39,WNW,ESE,7,26
3/9/2009,MelbourneAirport,S,31,WSW,SW,13,9
3/9/2009,Melbourne,S,31,WSW,SW,13,9
3/9/2009,Mildura,SE,26,ESE,E,17,9
3/9/2009,Portland,SE,37,ESE,ESE,15,22
3/9/2009,Watsonia,SSW,30,ENE,SSW,7,7
3/9/2009,Dartmoor,SSE,39,SE,SE,17,22
3/9/2009,Brisbane,SSE,35,SE,SE,19,17
3/9/2009,Cairns,NE,28,NNE,NE,4,17
3/9/2009,GoldCoast,SE,65,SE,SE,43,44
3/9/2009,Townsville,NE,33,SSE,NE,6,26
3/9/2009,Adelaide,SSE,30,NNW,SW,6,13
3/9/2009,MountGambier,S,43,SE,S,20,28
3/9/2009,Nuriootpa,SE,35,ESE,SE,17,13
3/9/2009,Woomera,SE,56,S,SSE,28,35
3/9/2009,Albany,NA,NA,NE,ESE,2,15
3/9/2009,Witchcliffe,WNW,26,NA,W,0,17
3/9/2009,PearceRAAF,SSW,39,NE,WSW,15,20
3/9/2009,PerthAirport,WSW,37,ENE,W,19,22
3/9/2009,Perth,SW,31,NE,W,7,17
3/9/2009,SalmonGums,ENE,35,NNE,W,17,7
3/9/2009,Walpole,NE,28,N,SSE,9,11
3/9/2009,Hobart,SE,33,NNE,ESE,6,20
3/9/2009,Launceston,NNW,31,NNE,NNW,7,15
3/9/2009,AliceSprings,SE,33,SSE,SSE,20,15
3/9/2009,Darwin,NW,35,SW,WNW,15,30
3/10/2009,Albury,NE,50,ESE,E,2,4
3/10/2009,BadgerysCreek,ENE,35,SSW,ENE,4,22
3/10/2009,Cobar,SW,61,ENE,E,30,11
3/10/2009,CoffsHarbour,ESE,35,SW,ESE,17,22
3/10/2009,Moree,E,52,SE,E,22,19
3/10/2009,Newcastle,NA,NA,NE,NE,15,11
3/10/2009,NorahHead,NE,33,ENE,E,28,26
3/10/2009,NorfolkIsland,SE,35,SE,SE,17,22
3/10/2009,Penrith,E,35,S,E,7,19
3/10/2009,Richmond,E,31,S,ENE,6,22
3/10/2009,Sydney,NA,NA,ENE,E,17,20
3/10/2009,SydneyAirport,ENE,39,NE,E,20,26
3/10/2009,WaggaWagga,N,43,ENE,ENE,24,15
3/10/2009,Williamtown,ESE,35,ENE,E,15,24
3/10/2009,Wollongong,NE,31,NNE,NE,13,22
3/10/2009,Canberra,E,39,SE,NE,6,20
3/10/2009,Tuggeranong,E,35,NA,ENE,0,19
3/10/2009,MountGinini,NA,NA,NA,ENE,NA,17
3/10/2009,Ballarat,ESE,59,SE,SSE,26,15
3/10/2009,Bendigo,SE,54,SE,N,17,11
3/10/2009,Sale,E,46,N,E,9,30
3/10/2009,MelbourneAirport,SW,30,SW,SSW,17,9
3/10/2009,Melbourne,SW,30,SW,SSW,17,9
3/10/2009,Mildura,SE,35,S,ESE,11,11
3/10/2009,Portland,ESE,41,SE,SE,24,26
3/10/2009,Watsonia,SSW,28,NNE,WSW,6,9
3/10/2009,Dartmoor,ESE,44,ESE,SE,22,24
3/10/2009,Brisbane,SE,50,SE,SE,17,20
3/10/2009,Cairns,NA,NA,W,E,6,13
3/10/2009,GoldCoast,ESE,72,SSE,ESE,44,39
3/10/2009,Townsville,ENE,30,ENE,ENE,6,19
3/10/2009,Adelaide,NA,NA,S,SW,6,15
3/10/2009,MountGambier,E,37,ESE,ESE,20,11
3/10/2009,Nuriootpa,ESE,31,SE,SE,13,13
3/10/2009,Woomera,E,52,S,ESE,15,26
3/10/2009,Albany,NA,NA,ENE,ESE,6,31
3/10/2009,Witchcliffe,NW,35,SE,WNW,6,19
3/10/2009,PearceRAAF,NNE,39,NE,NW,7,17
3/10/2009,PerthAirport,WSW,37,ENE,W,15,26
3/10/2009,Perth,WSW,28,ENE,W,7,15
3/10/2009,SalmonGums,ENE,37,NNE,NNE,17,15
3/10/2009,Walpole,S,24,N,S,4,13
3/10/2009,Hobart,SE,31,SE,ESE,7,17
3/10/2009,Launceston,NW,31,NA,WNW,0,6
3/10/2009,AliceSprings,E,33,ESE,ESE,17,11
3/10/2009,Darwin,WNW,39,SW,WNW,15,30
3/11/2009,Albury,NE,44,NE,N,15,19
3/11/2009,BadgerysCreek,E,31,S,E,9,11
3/11/2009,Cobar,ESE,46,ENE,ENE,26,19
3/11/2009,CoffsHarbour,E,33,SW,S,17,13
3/11/2009,Moree,ENE,48,ESE,E,22,11
3/11/2009,Newcastle,NA,NA,SE,SE,19,19
3/11/2009,NorahHead,SE,46,SE,ENE,39,30
3/11/2009,NorfolkIsland,SE,37,SE,SE,22,22
3/11/2009,Penrith,SSE,30,SSW,SE,9,15
3/11/2009,Richmond,E,35,E,SE,6,28
3/11/2009,Sydney,NA,NA,ESE,E,17,24
3/11/2009,SydneyAirport,E,41,ESE,E,22,30
3/11/2009,WaggaWagga,ENE,57,ENE,ENE,31,26
3/11/2009,Williamtown,NA,NA,ESE,ESE,26,31
3/11/2009,Wollongong,ENE,33,ESE,E,15,24
3/11/2009,Canberra,NE,43,ENE,ENE,17,17
3/11/2009,Tuggeranong,E,37,S,NE,4,17
3/11/2009,MountGinini,NA,NA,ENE,NA,28,NA
3/11/2009,Ballarat,NNE,54,NNE,NE,11,26
3/11/2009,Bendigo,NE,46,E,NNE,9,22
3/11/2009,Sale,E,48,E,E,13,35
3/11/2009,MelbourneAirport,ESE,39,N,WNW,7,4
3/11/2009,Melbourne,ESE,39,N,WNW,7,4
3/11/2009,Mildura,NE,41,E,ENE,17,20
3/11/2009,Portland,ESE,35,E,SE,15,17
3/11/2009,Watsonia,E,31,NA,SE,0,11
3/11/2009,Dartmoor,NW,44,ESE,NE,17,20
3/11/2009,Brisbane,ESE,35,SSE,SE,15,15
3/11/2009,Cairns,ESE,33,SSE,SE,13,20
3/11/2009,GoldCoast,SE,76,SSE,SE,44,44
3/11/2009,Townsville,E,43,SE,ENE,9,22
3/11/2009,Adelaide,NA,NA,ENE,WSW,7,17
3/11/2009,MountGambier,E,48,E,NE,13,22
3/11/2009,Nuriootpa,SSE,31,E,NE,7,7
3/11/2009,Woomera,WSW,46,E,E,15,7
3/11/2009,Albany,NA,NA,WSW,SW,19,24
3/11/2009,Witchcliffe,S,39,S,SSE,15,22
3/11/2009,PearceRAAF,NA,NA,NNW,S,4,17
3/11/2009,PerthAirport,S,39,W,S,11,13
3/11/2009,Perth,SSW,35,WSW,SW,9,9
3/11/2009,SalmonGums,S,52,N,WNW,20,13
3/11/2009,Walpole,SSW,39,SW,SSW,15,20
3/11/2009,Hobart,NNW,28,NNW,SE,11,17
3/11/2009,Launceston,NW,31,E,NW,6,17
3/11/2009,AliceSprings,E,48,E,NE,7,20
3/11/2009,Darwin,SE,50,SW,WNW,19,31
3/12/2009,Albury,W,37,ENE,S,11,9
3/12/2009,BadgerysCreek,ENE,33,SW,NNE,6,15
3/12/2009,Cobar,NNE,48,ENE,N,28,20
3/12/2009,CoffsHarbour,WSW,19,WSW,ESE,6,9
3/12/2009,Moree,E,41,ENE,E,24,11
3/12/2009,Newcastle,NA,NA,NE,SE,4,37
3/12/2009,NorahHead,NE,43,NE,NE,20,24
3/12/2009,NorfolkIsland,SSE,35,SE,SE,15,20
3/12/2009,Penrith,ENE,28,NA,N,0,11
3/12/2009,Richmond,NE,31,SW,NE,4,11
3/12/2009,Sydney,NA,NA,W,E,4,22
3/12/2009,SydneyAirport,NA,NA,NE,ENE,4,26
3/12/2009,WaggaWagga,WSW,48,ENE,S,28,13
3/12/2009,Williamtown,E,35,ENE,ENE,15,24
3/12/2009,Wollongong,NE,43,N,NE,13,33
3/12/2009,Canberra,SE,31,SE,NNW,7,9
3/12/2009,Tuggeranong,SSE,30,SE,WNW,4,13
3/12/2009,MountGinini,NA,NA,NA,NW,NA,15
3/12/2009,Ballarat,NNE,48,NE,NNE,17,31
3/12/2009,Bendigo,NE,33,ESE,ENE,15,17
3/12/2009,Sale,WSW,33,WNW,W,6,11
3/12/2009,MelbourneAirport,N,59,NNW,N,13,44
3/12/2009,Melbourne,N,59,NNW,N,13,44
3/12/2009,Mildura,E,31,SSE,SE,7,7
3/12/2009,Portland,W,35,N,W,9,26
3/12/2009,Watsonia,N,31,N,NE,9,19
3/12/2009,Dartmoor,SW,35,NA,NW,0,19
3/12/2009,Brisbane,ENE,35,ESE,ESE,19,15
3/12/2009,Cairns,ESE,35,S,ESE,20,24
3/12/2009,GoldCoast,SE,57,SSE,SE,31,35
3/12/2009,Townsville,SE,31,SSE,NE,22,22
3/12/2009,Adelaide,WSW,33,NA,SW,0,13
3/12/2009,MountGambier,WSW,33,NNE,WSW,13,20
3/12/2009,Nuriootpa,SW,33,NNE,ENE,6,13
3/12/2009,Woomera,W,41,SE,SW,9,7
3/12/2009,Albany,NA,NA,SSE,SE,2,11
3/12/2009,Witchcliffe,SW,35,ESE,S,6,22
3/12/2009,PearceRAAF,NA,NA,E,W,11,9
3/12/2009,PerthAirport,SSW,37,SE,WSW,11,17
3/12/2009,Perth,S,37,ENE,WSW,4,19
3/12/2009,SalmonGums,SE,31,SE,SE,13,7
3/12/2009,Walpole,SW,31,NA,SSE,0,13
3/12/2009,Hobart,NNW,31,NW,SE,19,17
3/12/2009,Launceston,N,30,E,N,7,19
3/12/2009,AliceSprings,E,48,E,SSE,33,7
3/12/2009,Darwin,SW,69,WSW,WNW,13,20
3/13/2009,Albury,ENE,31,NA,S,0,13
3/13/2009,BadgerysCreek,WNW,24,SW,WSW,7,11
3/13/2009,Cobar,NE,39,ENE,NE,13,6
3/13/2009,CoffsHarbour,ENE,30,SW,ENE,7,20
3/13/2009,Moree,NNE,30,ENE,NNW,19,11
3/13/2009,Newcastle,NA,NA,N,SE,4,4
3/13/2009,NorahHead,NNE,39,NW,ENE,7,13
3/13/2009,NorfolkIsland,SE,35,ESE,SE,13,20
3/13/2009,Penrith,WNW,24,S,E,4,4
3/13/2009,Richmond,WNW,24,NW,NNW,6,4
3/13/2009,Sydney,NA,NA,W,NW,7,2
3/13/2009,SydneyAirport,NE,28,WNW,W,6,6
3/13/2009,WaggaWagga,N,30,ENE,N,9,13
3/13/2009,Williamtown,NW,35,N,ESE,9,19
3/13/2009,Wollongong,NNW,35,N,ENE,7,7
3/13/2009,Canberra,NNW,41,NNW,NNW,6,20
3/13/2009,Tuggeranong,N,28,NNW,N,4,15
3/13/2009,MountGinini,NA,NA,W,NNW,13,15
3/13/2009,Ballarat,WNW,39,NNE,NNE,11,13
3/13/2009,Bendigo,NNE,28,ESE,NNE,9,20
3/13/2009,Sale,SE,33,NW,ESE,13,26
3/13/2009,MelbourneAirport,N,37,NNW,ENE,15,9
3/13/2009,Melbourne,N,37,NNW,ENE,15,9
3/13/2009,Mildura,ESE,24,NE,SSE,7,11
3/13/2009,Portland,ESE,22,NA,S,0,9
3/13/2009,Watsonia,NW,22,NA,WNW,0,9
3/13/2009,Dartmoor,SW,31,S,WNW,7,11
3/13/2009,Brisbane,ENE,30,ESE,E,7,15
3/13/2009,Cairns,SE,35,SSE,SE,15,24
3/13/2009,GoldCoast,ESE,44,SSE,SSE,13,17
3/13/2009,Townsville,ENE,33,S,ENE,19,22
3/13/2009,Adelaide,W,28,NA,WSW,0,15
3/13/2009,MountGambier,WNW,33,SSW,N,7,9
3/13/2009,Nuriootpa,WSW,30,NA,WSW,0,13
3/13/2009,Woomera,W,30,ESE,ESE,13,6
3/13/2009,Albany,NA,NA,SW,SSW,19,26
3/13/2009,Witchcliffe,S,43,SSE,SSE,13,24
3/13/2009,PearceRAAF,SSE,44,SSE,SSW,13,9
3/13/2009,PerthAirport,SE,39,S,SSW,19,15
3/13/2009,Perth,SW,44,SSE,SW,11,15
3/13/2009,SalmonGums,SSE,54,SSW,S,24,35
3/13/2009,Walpole,SSW,37,SSW,S,19,13
3/13/2009,Hobart,SE,30,NNW,SE,7,20
3/13/2009,Launceston,N,35,NA,NW,0,22
3/13/2009,AliceSprings,WSW,50,E,NNW,15,15
3/13/2009,Darwin,E,59,SE,NW,7,19
3/14/2009,Albury,SW,69,E,N,9,22
3/14/2009,BadgerysCreek,NW,70,NA,N,0,15
3/14/2009,Cobar,NW,37,NA,NW,NA,11
3/14/2009,CoffsHarbour,NNE,50,NNW,NE,13,35
3/14/2009,Moree,N,37,N,NNE,15,11
3/14/2009,Newcastle,NA,NA,NA,NE,0,15
3/14/2009,NorahHead,NNW,46,NNE,NW,17,28
3/14/2009,NorfolkIsland,E,39,ESE,E,20,24
3/14/2009,Penrith,NW,43,NA,NW,0,9
3/14/2009,Richmond,SW,41,NA,NNE,0,2
3/14/2009,Sydney,NA,NA,NE,ENE,2,20
3/14/2009,SydneyAirport,WNW,69,N,NE,7,28
3/14/2009,WaggaWagga,SW,52,ENE,WNW,11,17
3/14/2009,Williamtown,SW,39,N,N,7,17
3/14/2009,Wollongong,NNE,44,N,NE,15,35
3/14/2009,Canberra,WSW,50,N,W,6,22
3/14/2009,Tuggeranong,WNW,35,NE,NNE,6,9
3/14/2009,MountGinini,NA,NA,WNW,WNW,19,19
3/14/2009,Ballarat,WSW,72,W,WSW,33,22
3/14/2009,Bendigo,WNW,57,NNE,NW,17,13
3/14/2009,Sale,WSW,85,NE,WSW,7,30
3/14/2009,MelbourneAirport,WSW,83,N,E,52,6
3/14/2009,Melbourne,WSW,83,N,E,52,6
3/14/2009,Mildura,WSW,50,NNW,WSW,9,30
3/14/2009,Portland,W,69,W,WSW,26,41
3/14/2009,Watsonia,WSW,81,NNE,ENE,20,6
3/14/2009,Dartmoor,W,72,W,WSW,17,44
3/14/2009,Brisbane,ENE,24,SSW,NE,7,11
3/14/2009,Cairns,SE,37,SSE,SE,19,28
3/14/2009,GoldCoast,E,28,E,ESE,17,13
3/14/2009,Townsville,ENE,37,SSW,NE,11,30
3/14/2009,Adelaide,WSW,56,SW,WSW,15,30
3/14/2009,MountGambier,WNW,72,W,WNW,24,20
3/14/2009,Nuriootpa,WSW,61,W,WSW,20,33
3/14/2009,Woomera,SSW,56,S,SSW,31,31
3/14/2009,Albany,NA,NA,NE,ESE,4,22
3/14/2009,Witchcliffe,SSE,39,SE,SE,11,17
3/14/2009,PearceRAAF,ESE,54,E,E,28,20
3/14/2009,PerthAirport,E,57,ENE,E,26,24
3/14/2009,Perth,SE,37,E,ENE,17,13
3/14/2009,SalmonGums,SSE,33,ESE,E,17,13
3/14/2009,Walpole,ESE,44,ENE,SE,7,26
3/14/2009,Hobart,W,67,NNW,NW,17,13
3/14/2009,Launceston,NNW,61,NW,NE,7,15
3/14/2009,AliceSprings,SE,50,N,S,9,20
3/14/2009,Darwin,ESE,50,E,ENE,7,22
3/15/2009,Albury,WNW,39,W,NW,11,17
3/15/2009,BadgerysCreek,WNW,37,NA,NNE,0,9
3/15/2009,Cobar,S,39,SSE,SW,17,13
3/15/2009,CoffsHarbour,NNE,46,NNW,NNE,13,31
3/15/2009,Moree,NNE,43,NNE,NNW,30,13
3/15/2009,Newcastle,NA,NA,NA,NW,0,4
3/15/2009,NorahHead,N,50,ENE,NE,9,19
3/15/2009,NorfolkIsland,E,37,ESE,ESE,19,22
3/15/2009,Penrith,SSE,37,S,NNE,9,13
3/15/2009,Richmond,NNW,31,ENE,WNW,4,13
3/15/2009,Sydney,NA,NA,WNW,E,6,15
3/15/2009,SydneyAirport,E,35,WNW,E,13,24
3/15/2009,WaggaWagga,W,39,WSW,WSW,13,26
3/15/2009,Williamtown,NE,37,NW,N,15,7
3/15/2009,Wollongong,W,39,SE,SSE,17,7
3/15/2009,Canberra,NW,48,NNW,W,24,20
3/15/2009,Tuggeranong,WNW,41,N,NW,17,22
3/15/2009,MountGinini,NA,NA,W,W,17,28
3/15/2009,Ballarat,W,56,WNW,WNW,26,28
3/15/2009,Bendigo,W,46,WNW,WNW,17,22
3/15/2009,Sale,WNW,63,WNW,WNW,17,41
3/15/2009,MelbourneAirport,W,50,NNW,NW,20,28
3/15/2009,Melbourne,W,50,NNW,NW,20,28
3/15/2009,Mildura,SW,41,WSW,WSW,13,19
3/15/2009,Portland,WSW,57,WSW,WSW,30,39
3/15/2009,Watsonia,W,44,NNW,W,22,20
3/15/2009,Dartmoor,SW,54,WNW,WSW,20,33
3/15/2009,Brisbane,NE,24,SSE,NE,6,13
3/15/2009,Cairns,SE,39,SSE,ESE,22,26
3/15/2009,GoldCoast,NE,28,ENE,NE,4,20
3/15/2009,Townsville,NE,37,S,ENE,11,28
3/15/2009,Adelaide,WSW,39,SW,WSW,15,20
3/15/2009,MountGambier,WSW,59,WNW,WSW,20,28
3/15/2009,Nuriootpa,SW,50,W,WSW,20,26
3/15/2009,Woomera,SSW,46,S,SSW,24,20
3/15/2009,Albany,NA,NA,E,ESE,11,41
3/15/2009,Witchcliffe,NE,30,ESE,ESE,9,11
3/15/2009,PearceRAAF,E,54,NE,N,13,15
3/15/2009,PerthAirport,E,61,ENE,NE,30,13
3/15/2009,Perth,ENE,33,ENE,E,13,7
3/15/2009,SalmonGums,NE,37,NE,ENE,24,22
3/15/2009,Walpole,ENE,39,ENE,ENE,19,13
3/15/2009,Hobart,NW,48,NNW,NNW,30,17
3/15/2009,Launceston,NW,37,NW,NW,9,20
3/15/2009,AliceSprings,ESE,43,SE,ESE,24,22
3/15/2009,Darwin,NE,57,ESE,NNE,11,22
3/16/2009,Albury,W,39,S,WNW,2,20
3/16/2009,BadgerysCreek,SW,30,SW,SSE,6,6
3/16/2009,Cobar,SSW,41,SW,SW,9,15
3/16/2009,CoffsHarbour,NNW,31,WSW,NNW,13,7
3/16/2009,Moree,SW,50,SW,SW,20,30
3/16/2009,Newcastle,NA,NA,SE,N,4,4
3/16/2009,NorahHead,SSW,41,SSW,E,15,22
3/16/2009,NorfolkIsland,E,48,E,ENE,28,30
3/16/2009,Penrith,WNW,31,NA,NE,0,9
3/16/2009,Richmond,WNW,30,SW,ENE,6,9
3/16/2009,Sydney,NA,NA,W,E,17,22
3/16/2009,SydneyAirport,WSW,43,W,NW,17,11
3/16/2009,WaggaWagga,SW,41,WNW,WSW,4,19
3/16/2009,Williamtown,NA,NA,SSW,ESE,13,11
3/16/2009,Wollongong,W,43,WSW,ENE,13,13
3/16/2009,Canberra,W,46,NNE,NW,6,30
3/16/2009,Tuggeranong,WNW,39,NA,WNW,0,24
3/16/2009,MountGinini,NA,NA,NA,NA,NA,NA
3/16/2009,Ballarat,W,46,W,WSW,24,24
3/16/2009,Bendigo,WSW,31,WNW,SW,11,15
3/16/2009,Sale,WNW,72,WNW,W,20,37
3/16/2009,MelbourneAirport,WSW,48,NW,WSW,17,30
3/16/2009,Melbourne,WSW,48,NW,WSW,17,30
3/16/2009,Mildura,SW,33,WSW,WSW,13,17
3/16/2009,Portland,WSW,50,WSW,SW,20,22
3/16/2009,Watsonia,W,39,NW,SW,13,20
3/16/2009,Dartmoor,SW,41,WSW,SW,17,24
3/16/2009,Brisbane,SSW,46,W,NE,7,13
3/16/2009,Cairns,SE,35,SSE,ESE,15,24
3/16/2009,GoldCoast,SSE,70,NW,NNE,19,30
3/16/2009,Townsville,NE,33,ESE,ENE,11,28
3/16/2009,Adelaide,WSW,41,S,WSW,4,22
3/16/2009,MountGambier,SW,41,SW,SW,24,26
3/16/2009,Nuriootpa,SW,39,WSW,WSW,13,24
3/16/2009,Woomera,S,46,S,SSW,17,20
3/16/2009,Albany,NA,NA,NA,SE,0,20
3/16/2009,Witchcliffe,NNW,35,N,NW,15,20
3/16/2009,PearceRAAF,W,37,NNW,W,6,28
3/16/2009,PerthAirport,WNW,33,NNE,W,11,19
3/16/2009,Perth,W,30,ENE,W,6,11
3/16/2009,SalmonGums,N,44,NNE,N,24,24
3/16/2009,Walpole,NNE,50,N,WSW,9,15
3/16/2009,Hobart,SSW,56,SSE,ESE,9,19
3/16/2009,Launceston,SSE,39,NNW,S,9,17
3/16/2009,AliceSprings,SE,48,ESE,SSE,24,24
3/16/2009,Darwin,NNW,39,SE,NE,13,9
3/17/2009,Albury,WNW,35,SSE,WSW,9,17
3/17/2009,BadgerysCreek,NE,31,NA,NNE,0,7
3/17/2009,Cobar,SSW,30,SSW,S,11,9
3/17/2009,CoffsHarbour,S,33,WSW,S,9,20
3/17/2009,Moree,SW,39,SW,SW,11,22
3/17/2009,Newcastle,NA,NA,NA,SE,0,11
3/17/2009,NorahHead,SSW,43,W,SSE,7,22
3/17/2009,NorfolkIsland,E,37,E,E,28,17
3/17/2009,Penrith,ESE,28,NNE,NE,6,7
3/17/2009,Richmond,ESE,30,NA,NE,0,13
3/17/2009,Sydney,NA,NA,W,SE,20,19
3/17/2009,SydneyAirport,SSW,41,W,S,24,24
3/17/2009,WaggaWagga,SW,39,W,WSW,4,17
3/17/2009,Williamtown,SSE,35,W,SE,17,24
3/17/2009,Wollongong,SSE,31,W,SE,11,26
3/17/2009,Canberra,ENE,39,NA,WSW,0,6
3/17/2009,Tuggeranong,NE,30,WSW,WNW,2,7
3/17/2009,MountGinini,NA,NA,SSW,W,31,13
3/17/2009,Ballarat,SSW,31,SW,SW,22,17
3/17/2009,Bendigo,S,28,S,SW,15,17
3/17/2009,Sale,W,56,W,W,26,30
3/17/2009,MelbourneAirport,SW,41,WSW,SSW,17,20
3/17/2009,Melbourne,SW,41,WSW,SSW,17,20
3/17/2009,Mildura,S,30,S,SW,13,13
3/17/2009,Portland,SSW,28,SSW,S,9,13
3/17/2009,Watsonia,WSW,35,WSW,S,13,19
3/17/2009,Dartmoor,SSW,31,SSW,SSW,9,17
3/17/2009,Brisbane,ESE,24,W,ENE,9,13
3/17/2009,Cairns,SE,33,SSE,ESE,13,24
3/17/2009,GoldCoast,ESE,28,NW,E,7,19
3/17/2009,Townsville,NE,35,SE,NE,11,24
3/17/2009,Adelaide,SW,30,ESE,WSW,6,13
3/17/2009,MountGambier,SW,28,SW,SSW,9,20
3/17/2009,Nuriootpa,ESE,30,SSE,SE,9,15
3/17/2009,Woomera,SE,37,SE,SSW,20,9
3/17/2009,Albany,NA,NA,NNW,NNW,11,15
3/17/2009,PearceRAAF,W,44,NNW,WSW,11,30
3/17/2009,PerthAirport,W,48,NNE,W,9,24
3/17/2009,Perth,SSW,39,WNW,W,11,19
3/17/2009,SalmonGums,SW,56,NNW,WNW,19,22
3/17/2009,Walpole,NW,80,NNW,NW,20,48
3/17/2009,Hobart,SSW,50,SW,E,20,15
3/17/2009,Launceston,NW,30,NA,SSE,0,9
3/17/2009,AliceSprings,SSE,41,E,SE,17,26
3/17/2009,Darwin,E,100,E,W,11,13
3/18/2009,Albury,NW,52,SSE,NW,6,11
3/18/2009,BadgerysCreek,N,31,NA,E,0,17
3/18/2009,Cobar,ESE,28,ESE,E,11,9
3/18/2009,CoffsHarbour,SW,30,SW,S,17,19
3/18/2009,Moree,NNE,37,ENE,NNE,19,13
3/18/2009,Newcastle,NA,NA,NA,S,0,19
3/18/2009,NorahHead,NNE,44,S,NE,2,24
