date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
5/17/2010,CoffsHarbour,S,35,WSW,NE,13,9
5/17/2010,Moree,ENE,26,WSW,ESE,7,17
5/17/2010,Newcastle,NA,NA,NA,SE,0,6
5/17/2010,NorahHead,S,43,SW,E,9,6
5/17/2010,NorfolkIsland,WSW,37,WSW,SW,17,15
5/17/2010,Penrith,NW,15,WNW,WSW,2,7
5/17/2010,Sydney,NA,NA,W,WNW,19,4
5/17/2010,SydneyAirport,WNW,37,WNW,E,13,11
5/17/2010,WaggaWagga,N,24,NE,ESE,7,6
5/17/2010,Williamtown,SW,37,W,WSW,11,9
5/17/2010,Wollongong,SE,50,SW,SSW,9,15
5/17/2010,Canberra,SE,20,SE,SW,9,2
5/17/2010,Tuggeranong,WSW,15,W,WSW,7,7
5/17/2010,MountGinini,W,20,SSW,NA,7,0
5/17/2010,Ballarat,S,19,ESE,NA,2,0
5/17/2010,Bendigo,WNW,20,NA,WNW,0,7
5/17/2010,Sale,E,19,WNW,ENE,9,11
5/17/2010,MelbourneAirport,N,26,WNW,SE,7,7
5/17/2010,Melbourne,N,26,WNW,SE,7,7
5/17/2010,Mildura,SE,22,SSE,SE,9,9
5/17/2010,Portland,NNE,19,N,WSW,11,9
5/17/2010,Watsonia,WSW,15,NE,ENE,4,4
5/17/2010,Dartmoor,NW,20,ENE,NNW,6,11
5/17/2010,Brisbane,SSW,19,SW,SW,4,6
5/17/2010,Cairns,S,30,S,SSE,13,15
5/17/2010,GoldCoast,SE,44,WSW,S,4,20
5/17/2010,Townsville,SSW,26,SW,SSE,15,4
5/17/2010,Adelaide,NW,17,NA,WNW,0,11
5/17/2010,MountGambier,NNW,24,N,N,13,9
5/17/2010,Nuriootpa,WSW,24,N,NW,6,15
5/17/2010,Woomera,SW,26,SSW,S,9,15
5/17/2010,Albany,NA,NA,N,ESE,4,11
5/17/2010,Witchcliffe,N,17,NNW,NA,9,0
5/17/2010,PearceRAAF,ENE,39,E,NE,19,15
5/17/2010,PerthAirport,ENE,35,ENE,NE,17,17
5/17/2010,Perth,ENE,22,ENE,ENE,6,11
5/17/2010,SalmonGums,W,19,NW,NE,11,7
5/17/2010,Walpole,NE,20,NA,SSW,0,6
5/17/2010,Hobart,NNW,28,NNW,E,17,4
5/17/2010,Launceston,N,13,NE,NNW,2,6
5/17/2010,AliceSprings,SE,30,W,SE,6,11
5/17/2010,Darwin,ENE,37,E,NE,9,19
5/18/2010,Albury,WNW,17,NNW,WNW,7,9
5/18/2010,Cobar,SSE,30,S,SSE,6,7
5/18/2010,CoffsHarbour,SW,39,WSW,SW,9,22
5/18/2010,Moree,S,43,E,S,9,28
5/18/2010,Newcastle,NA,NA,NW,SW,4,19
5/18/2010,NorahHead,S,46,WSW,SW,15,15
5/18/2010,NorfolkIsland,W,30,WNW,WNW,15,19
5/18/2010,Penrith,S,24,ENE,S,7,6
5/18/2010,Sydney,NA,NA,W,SW,22,17
5/18/2010,SydneyAirport,SSW,54,WSW,SW,19,19
5/18/2010,WaggaWagga,SW,22,E,W,11,7
5/18/2010,Williamtown,SSW,39,W,SW,19,20
5/18/2010,Wollongong,SE,52,WSW,SSW,11,24
5/18/2010,Canberra,S,30,SE,S,6,15
5/18/2010,Tuggeranong,SSE,26,NA,SE,0,15
5/18/2010,MountGinini,S,26,S,SSE,13,7
5/18/2010,Ballarat,W,20,NA,WSW,0,13
5/18/2010,Bendigo,WSW,24,NA,SW,0,11
5/18/2010,Sale,WNW,20,WNW,W,11,7
5/18/2010,MelbourneAirport,N,26,N,SSE,11,9
5/18/2010,Melbourne,N,26,N,SSE,11,9
5/18/2010,Mildura,SSE,19,SW,S,7,9
5/18/2010,Portland,W,26,NNE,W,6,20
5/18/2010,Watsonia,SSW,17,NE,SSW,4,9
5/18/2010,Dartmoor,NNW,15,NA,NNW,0,7
5/18/2010,Brisbane,W,19,SW,W,6,6
5/18/2010,Cairns,ESE,37,SSE,SE,17,26
5/18/2010,GoldCoast,WNW,26,NW,ESE,9,13
5/18/2010,Townsville,ENE,39,ESE,ENE,13,30
5/18/2010,Adelaide,WSW,17,NE,WNW,6,6
5/18/2010,MountGambier,N,20,N,N,9,11
5/18/2010,Nuriootpa,W,22,NNE,W,6,9
5/18/2010,Woomera,ESE,28,SW,SE,6,7
5/18/2010,Albany,NA,NA,NE,ESE,6,7
5/18/2010,Witchcliffe,SSE,26,NA,SSE,0,19
5/18/2010,PearceRAAF,N,50,NE,W,17,13
5/18/2010,PerthAirport,ENE,41,ENE,WNW,20,11
5/18/2010,Perth,NW,20,E,WNW,7,9
5/18/2010,SalmonGums,N,37,NE,ENE,13,20
5/18/2010,Walpole,NE,30,ENE,S,2,9
5/18/2010,Hobart,NW,30,NNW,NNW,15,11
5/18/2010,Launceston,ENE,9,E,N,6,4
5/18/2010,AliceSprings,ESE,35,ESE,SE,7,15
5/18/2010,Darwin,NE,30,SSE,NE,17,24
5/19/2010,Albury,W,28,NA,NW,0,7
5/19/2010,BadgerysCreek,ESE,28,SW,E,17,13
5/19/2010,Cobar,SE,20,ESE,SSE,6,6
5/19/2010,CoffsHarbour,S,46,SW,S,28,26
5/19/2010,Moree,SSE,31,S,SSW,4,15
5/19/2010,Newcastle,NA,NA,S,SE,6,4
5/19/2010,NorahHead,SSE,41,SW,SSW,15,19
5/19/2010,NorfolkIsland,NW,57,NE,ENE,13,26
5/19/2010,Penrith,ESE,30,S,ESE,11,15
5/19/2010,Richmond,ESE,30,NA,E,NA,13
5/19/2010,Sydney,NA,NA,W,SSE,20,9
5/19/2010,SydneyAirport,SW,39,W,SE,15,15
5/19/2010,WaggaWagga,ESE,15,ESE,WSW,9,6
5/19/2010,Williamtown,S,41,W,SSW,13,20
5/19/2010,Wollongong,S,35,SW,SE,15,24
5/19/2010,Canberra,NW,17,NA,NW,0,9
5/19/2010,Tuggeranong,NNE,22,W,N,4,13
5/19/2010,MountGinini,W,26,WSW,WNW,9,9
5/19/2010,Ballarat,ESE,17,NA,NA,0,0
5/19/2010,Bendigo,N,15,NA,NNE,0,6
5/19/2010,Sale,W,24,WNW,W,13,17
5/19/2010,MelbourneAirport,N,28,N,SSE,13,11
5/19/2010,Melbourne,N,28,N,SSE,13,11
5/19/2010,Mildura,SSE,13,W,N,4,7
5/19/2010,Portland,W,24,N,W,7,15
5/19/2010,Watsonia,WSW,15,NE,SE,6,4
5/19/2010,Dartmoor,NW,20,NNW,NNW,4,9
5/19/2010,Brisbane,WSW,19,SW,ESE,9,4
5/19/2010,Cairns,SSE,41,SSE,SSE,20,24
5/19/2010,GoldCoast,S,43,SSW,S,9,22
5/19/2010,Townsville,ENE,37,SE,NE,11,26
5/19/2010,Adelaide,NNE,15,NNE,WNW,6,9
5/19/2010,MountGambier,N,22,N,NNW,15,9
5/19/2010,Nuriootpa,NW,20,NA,SSW,0,7
5/19/2010,Woomera,N,31,NNE,N,11,17
5/19/2010,Albany,NA,NA,N,SW,7,19
5/19/2010,Witchcliffe,S,28,NA,SSE,0,17
5/19/2010,PearceRAAF,W,28,NA,SW,0,19
5/19/2010,PerthAirport,WSW,24,NNE,WSW,9,15
5/19/2010,Perth,SW,19,NNE,SW,7,9
5/19/2010,SalmonGums,WNW,20,NNE,SSW,9,11
5/19/2010,Walpole,SSW,26,WNW,SSW,6,11
5/19/2010,Hobart,N,31,NNW,E,13,6
5/19/2010,Launceston,NNW,20,E,NNW,2,9
5/19/2010,AliceSprings,E,30,ESE,ESE,7,17
5/19/2010,Darwin,E,35,E,NE,26,26
5/20/2010,Albury,N,13,NA,WSW,0,4
5/20/2010,BadgerysCreek,NNE,17,SW,N,9,9
5/20/2010,Cobar,E,17,E,SW,9,2
5/20/2010,CoffsHarbour,SSW,30,WSW,S,15,13
5/20/2010,Moree,NW,30,ENE,NNW,13,15
5/20/2010,Newcastle,NA,NA,NA,SE,0,4
5/20/2010,NorahHead,SSW,28,W,SSE,11,9
5/20/2010,NorfolkIsland,SW,48,W,SW,20,26
5/20/2010,Penrith,NNE,17,S,NNE,6,9
5/20/2010,Richmond,NNW,13,NA,NA,0,0
5/20/2010,Sydney,NA,NA,W,ESE,19,11
5/20/2010,SydneyAirport,NW,26,NNW,ESE,17,11
5/20/2010,WaggaWagga,SE,15,E,NA,9,0
5/20/2010,Williamtown,WNW,24,WNW,S,17,13
5/20/2010,Wollongong,NE,28,SW,ESE,11,7
5/20/2010,Canberra,ESE,15,E,N,6,9
5/20/2010,Tuggeranong,NNE,15,NA,NNW,0,9
5/20/2010,MountGinini,NW,19,W,NW,2,11
5/20/2010,Ballarat,W,20,NNE,WSW,6,7
5/20/2010,Bendigo,W,28,SSE,WNW,4,11
5/20/2010,Sale,SSE,24,NW,SE,11,9
5/20/2010,MelbourneAirport,N,28,NW,S,2,9
5/20/2010,Melbourne,N,28,NW,S,2,9
5/20/2010,Mildura,SSE,52,NA,N,0,13
5/20/2010,Portland,SE,26,W,S,6,9
5/20/2010,Watsonia,SSW,17,ENE,ESE,6,2
5/20/2010,Dartmoor,S,22,NA,S,0,15
5/20/2010,Brisbane,ESE,19,S,ESE,6,6
5/20/2010,Cairns,ESE,37,SSE,SE,17,20
5/20/2010,GoldCoast,S,33,S,SE,19,22
5/20/2010,Townsville,ESE,28,SE,ENE,7,17
5/20/2010,Adelaide,ESE,24,NNE,NW,6,9
5/20/2010,MountGambier,S,22,ENE,SSW,2,13
5/20/2010,Nuriootpa,SE,13,E,SW,4,7
5/20/2010,Woomera,SE,30,ESE,SSE,13,9
5/20/2010,Albany,NA,NA,WNW,ESE,2,15
5/20/2010,Witchcliffe,NNE,19,SE,NNW,11,7
5/20/2010,PearceRAAF,NE,37,NNE,NE,7,19
5/20/2010,PerthAirport,ENE,37,ENE,NNE,19,22
5/20/2010,Perth,ENE,30,E,NNE,2,13
5/20/2010,SalmonGums,NE,26,ENE,ENE,7,13
5/20/2010,Walpole,ENE,28,ENE,SE,2,13
5/20/2010,Hobart,SSW,37,NNW,SSW,13,15
5/20/2010,Launceston,SSE,19,NA,S,0,7
5/20/2010,AliceSprings,NNE,22,E,ENE,11,13
5/20/2010,Darwin,NE,30,ESE,NE,13,17
5/21/2010,Albury,SSE,15,NA,SSE,0,9
5/21/2010,BadgerysCreek,SE,28,SW,SE,11,17
5/21/2010,Cobar,SW,30,SE,SSW,6,13
5/21/2010,CoffsHarbour,N,35,WSW,W,6,11
5/21/2010,Moree,SSW,26,ENE,SSW,11,15
5/21/2010,Newcastle,NA,NA,NW,SE,4,28
5/21/2010,NorahHead,SW,67,SW,SSE,7,35
5/21/2010,NorfolkIsland,WSW,26,WSW,W,11,13
5/21/2010,Penrith,SSW,31,N,SE,6,19
5/21/2010,Richmond,ESE,31,NA,E,0,19
5/21/2010,Sydney,NA,NA,WNW,SSE,13,20
5/21/2010,SydneyAirport,S,54,WNW,SSE,9,30
5/21/2010,WaggaWagga,SSW,24,E,SSW,7,11
5/21/2010,Williamtown,SSE,44,WNW,SE,13,24
5/21/2010,Wollongong,SSE,52,S,SE,20,26
5/21/2010,Canberra,E,26,S,S,6,9
5/21/2010,Tuggeranong,S,22,NA,E,0,9
5/21/2010,MountGinini,WSW,19,N,N,4,7
5/21/2010,Ballarat,SE,30,SSE,SSE,15,15
5/21/2010,Bendigo,SE,28,SSE,SE,17,6
5/21/2010,Sale,ESE,26,WNW,SE,11,9
5/21/2010,MelbourneAirport,S,28,W,S,7,19
5/21/2010,Melbourne,S,28,W,S,7,19
5/21/2010,Mildura,SSW,20,S,SSW,6,9
5/21/2010,Portland,ENE,20,N,ESE,9,9
5/21/2010,Watsonia,WSW,24,NE,SSW,6,15
5/21/2010,Dartmoor,SE,28,NA,ESE,0,17
5/21/2010,Brisbane,SW,37,SW,S,4,6
5/21/2010,Cairns,SE,28,SE,E,13,11
5/21/2010,GoldCoast,S,35,W,S,6,15
5/21/2010,Townsville,NE,19,SW,ENE,4,13
5/21/2010,Adelaide,W,22,NA,SW,0,15
5/21/2010,MountGambier,ENE,26,ENE,ESE,19,11
5/21/2010,Nuriootpa,NE,19,NNE,ESE,6,7
5/21/2010,Woomera,E,31,ESE,E,13,17
5/21/2010,Albany,NA,NA,NNE,NNE,7,7
5/21/2010,Witchcliffe,NNE,44,NNE,N,13,22
5/21/2010,PerthAirport,NE,48,NE,E,26,17
5/21/2010,Perth,NE,43,NE,ESE,15,9
5/21/2010,SalmonGums,NE,39,NE,NE,11,15
5/21/2010,Walpole,N,35,NE,NE,17,19
5/21/2010,Hobart,SSW,37,NE,SW,4,17
5/21/2010,Launceston,SE,28,NA,SE,0,11
5/21/2010,AliceSprings,ESE,33,E,E,11,17
5/21/2010,Darwin,N,37,ENE,NE,15,15
5/22/2010,Albury,ESE,22,NA,SSE,0,7
5/22/2010,BadgerysCreek,SW,35,SW,SE,19,13
5/22/2010,Cobar,SSE,24,SSE,SSE,7,11
5/22/2010,CoffsHarbour,SW,35,SW,NA,20,NA
5/22/2010,Moree,S,30,SE,SW,9,15
5/22/2010,Newcastle,NA,NA,NA,S,NA,9
5/22/2010,NorahHead,S,59,WSW,SW,7,13
5/22/2010,NorfolkIsland,NE,50,NNE,NE,11,22
5/22/2010,Penrith,SW,30,SW,S,17,15
5/22/2010,Richmond,SSE,30,NA,SE,0,15
5/22/2010,Sydney,NA,NA,W,SSW,22,24
5/22/2010,SydneyAirport,SSW,57,W,SSW,19,37
5/22/2010,WaggaWagga,NNE,22,ESE,E,6,11
5/22/2010,Williamtown,SW,41,SW,WSW,19,13
5/22/2010,Wollongong,SSE,54,SSW,S,28,37
5/22/2010,Canberra,E,20,SE,S,6,11
5/22/2010,Tuggeranong,SE,22,NA,NA,0,NA
5/22/2010,MountGinini,ENE,30,W,E,6,2
5/22/2010,Ballarat,SE,30,NA,ESE,0,20
5/22/2010,Bendigo,SSE,24,SSE,ESE,17,11
5/22/2010,Sale,E,22,WNW,E,9,17
5/22/2010,MelbourneAirport,SE,26,NW,SSE,6,17
5/22/2010,Melbourne,SE,26,NW,SSE,6,17
5/22/2010,Mildura,E,20,ESE,SSE,15,7
5/22/2010,Portland,N,15,ENE,ENE,4,6
5/22/2010,Watsonia,SE,19,ENE,ESE,7,7
5/22/2010,Dartmoor,ESE,20,NA,ENE,0,9
5/22/2010,Brisbane,WSW,19,SW,S,6,6
5/22/2010,Cairns,SE,31,SSE,ESE,17,13
5/22/2010,GoldCoast,SSE,39,SW,SSE,9,30
5/22/2010,Townsville,ENE,33,SSW,ENE,9,26
5/22/2010,Adelaide,NE,28,ENE,WSW,2,9
5/22/2010,MountGambier,ESE,24,NA,E,0,13
5/22/2010,Nuriootpa,ENE,28,NNE,ENE,6,15
5/22/2010,Woomera,NE,39,ENE,NE,15,20
5/22/2010,Albany,NA,NA,NNE,NNW,2,4
5/22/2010,Witchcliffe,SSW,63,NE,WNW,7,11
5/22/2010,PerthAirport,NW,57,NE,W,9,15
5/22/2010,Perth,SSW,46,NNE,WNW,7,9
5/22/2010,SalmonGums,NNW,44,NNE,N,17,17
5/22/2010,Walpole,SW,61,N,W,19,7
5/22/2010,Hobart,NNW,28,NNW,NNW,19,13
5/22/2010,Launceston,SE,19,ESE,E,4,4
5/22/2010,AliceSprings,N,33,ENE,NNE,7,17
5/22/2010,Darwin,N,31,E,NNE,11,17
5/23/2010,Albury,NNW,24,ESE,NNW,4,13
5/23/2010,BadgerysCreek,WSW,22,SW,E,15,9
5/23/2010,Cobar,NNE,33,ENE,ENE,17,13
5/23/2010,CoffsHarbour,S,39,SW,S,24,13
5/23/2010,Moree,NE,31,E,E,20,6
5/23/2010,Newcastle,NA,NA,SW,SE,6,6
5/23/2010,NorahHead,SSW,30,SW,SW,15,11
5/23/2010,NorfolkIsland,NE,56,NNW,NA,20,0
5/23/2010,Penrith,S,19,NA,NNE,0,9
5/23/2010,Richmond,E,20,NA,NA,0,0
5/23/2010,Sydney,NA,NA,W,W,19,11
5/23/2010,SydneyAirport,W,31,N,NNW,19,13
5/23/2010,WaggaWagga,ENE,31,E,ENE,11,13
5/23/2010,Williamtown,SSW,33,WNW,S,13,22
5/23/2010,Wollongong,SE,35,SW,SSE,15,22
5/23/2010,Canberra,NE,22,S,WNW,7,6
5/23/2010,Tuggeranong,E,20,SE,NNE,2,9
5/23/2010,MountGinini,ENE,35,ENE,N,19,9
5/23/2010,Ballarat,NNE,43,NE,NNE,6,28
5/23/2010,Bendigo,NE,39,E,NNE,15,17
5/23/2010,Sale,E,30,NW,E,7,26
5/23/2010,MelbourneAirport,NNE,44,N,N,13,31
5/23/2010,Melbourne,NNE,44,N,N,13,31
5/23/2010,Mildura,NNE,39,NE,NE,13,22
5/23/2010,Portland,NNE,33,N,NE,9,15
5/23/2010,Watsonia,NE,33,NE,NE,7,15
5/23/2010,Dartmoor,NNE,31,ENE,NNE,11,15
5/23/2010,Brisbane,S,26,SW,SSE,6,7
5/23/2010,Cairns,NE,30,S,E,13,19
5/23/2010,GoldCoast,S,56,S,S,31,30
5/23/2010,Townsville,ESE,35,SE,ENE,13,22
5/23/2010,Adelaide,NE,54,NE,NNE,17,24
5/23/2010,MountGambier,NNE,31,NE,NE,15,17
5/23/2010,Nuriootpa,NE,52,ENE,NE,20,19
5/23/2010,Woomera,NE,63,NE,NNE,39,37
5/23/2010,Albany,NA,NA,WSW,WSW,43,69
5/23/2010,Witchcliffe,SSE,56,SSW,SSW,19,30
5/23/2010,PearceRAAF,SSW,50,WSW,SW,13,35
5/23/2010,PerthAirport,SSW,59,SSW,SW,13,28
5/23/2010,Perth,SSW,50,SW,SW,20,22
5/23/2010,Walpole,SSW,76,SW,SW,35,26
5/23/2010,Hobart,NW,31,NW,NNW,15,11
5/23/2010,Launceston,E,13,E,ESE,4,7
5/23/2010,AliceSprings,NNW,54,NNW,NW,39,28
5/23/2010,Darwin,NE,28,SE,NNW,9,17
5/24/2010,Albury,ESE,20,ESE,ESE,9,9
5/24/2010,BadgerysCreek,NNE,22,NA,N,0,15
5/24/2010,Cobar,NNE,37,NE,ESE,13,11
5/24/2010,CoffsHarbour,N,28,WNW,NE,9,13
5/24/2010,Moree,NNE,35,NE,NNW,19,11
5/24/2010,Newcastle,NA,NA,NA,NA,0,0
5/24/2010,NorahHead,NNE,24,WSW,ENE,9,6
5/24/2010,NorfolkIsland,SW,50,S,SW,22,24
5/24/2010,Penrith,NE,20,NA,NNE,0,13
5/24/2010,Richmond,N,15,NA,NNE,0,11
5/24/2010,Sydney,NA,NA,W,E,15,4
5/24/2010,SydneyAirport,NW,22,NNW,NNE,13,9
5/24/2010,WaggaWagga,NNE,33,E,ENE,20,20
5/24/2010,Williamtown,NE,19,NNW,NE,7,9
5/24/2010,Wollongong,NNE,28,WSW,N,7,15
5/24/2010,Canberra,ENE,28,SSE,NNW,6,7
5/24/2010,Tuggeranong,W,15,NA,NW,0,7
5/24/2010,MountGinini,NNE,37,NNE,N,11,11
5/24/2010,Ballarat,NNE,50,NNE,NNE,24,31
5/24/2010,Bendigo,ENE,31,NE,E,13,11
5/24/2010,Sale,E,26,SSW,ESE,4,15
5/24/2010,MelbourneAirport,N,37,NNE,ENE,13,9
5/24/2010,Melbourne,N,37,NNE,ENE,13,9
5/24/2010,Mildura,NNE,33,NE,NE,17,19
5/24/2010,Portland,E,30,ENE,E,15,11
5/24/2010,Watsonia,NNE,22,ENE,ENE,11,13
5/24/2010,Dartmoor,NNE,39,NE,NE,15,17
5/24/2010,Brisbane,ENE,20,SW,E,4,9
5/24/2010,Cairns,NA,NA,SSE,ENE,15,17
5/24/2010,GoldCoast,S,37,SSE,ESE,26,17
5/24/2010,Townsville,ENE,33,SE,ENE,13,26
5/24/2010,Adelaide,NE,35,NNE,N,11,7
5/24/2010,MountGambier,NE,41,NE,NE,24,19
5/24/2010,Nuriootpa,NE,30,ENE,E,13,13
5/24/2010,Woomera,WNW,44,N,NNW,20,26
5/24/2010,Albany,NA,NA,SSW,SW,19,19
5/24/2010,Witchcliffe,ESE,48,S,SE,7,7
5/24/2010,PearceRAAF,S,30,NA,SSW,0,11
5/24/2010,PerthAirport,SSW,33,ENE,SSW,4,17
5/24/2010,Perth,SSW,31,NA,S,0,11
5/24/2010,Walpole,SSW,35,SSW,W,13,9
5/24/2010,Hobart,NNW,31,NNW,SE,19,9
5/24/2010,Launceston,SSE,17,E,N,6,2
5/24/2010,AliceSprings,WNW,50,NW,W,9,24
5/24/2010,Darwin,NNE,33,E,NNE,13,24
5/25/2010,Albury,E,26,E,SSE,7,7
5/25/2010,Cobar,WSW,50,N,NNE,7,11
5/25/2010,CoffsHarbour,N,30,NNE,NNW,15,15
5/25/2010,Moree,NNE,44,N,N,22,15
5/25/2010,Newcastle,NA,NA,NA,NA,0,0
5/25/2010,NorahHead,WSW,19,WSW,NE,9,4
5/25/2010,NorfolkIsland,SSW,33,WSW,SW,15,17
5/25/2010,Richmond,NE,17,NA,NNE,0,9
5/25/2010,Sydney,NA,NA,WNW,WNW,11,7
5/25/2010,SydneyAirport,W,26,NW,NW,15,13
5/25/2010,WaggaWagga,ENE,26,ENE,E,15,15
5/25/2010,Williamtown,WNW,13,NA,NW,0,9
5/25/2010,Wollongong,NNW,39,NW,NNE,19,7
5/25/2010,Canberra,ENE,20,NNE,SSE,2,4
5/25/2010,Tuggeranong,SW,15,NA,NA,0,NA
5/25/2010,MountGinini,NNE,39,ENE,ENE,17,19
5/25/2010,Ballarat,NE,37,SE,SSE,17,15
5/25/2010,Bendigo,ENE,30,ESE,ESE,11,11
5/25/2010,Sale,E,59,SSE,E,6,22
5/25/2010,MelbourneAirport,ESE,24,ENE,SSE,11,11
5/25/2010,Melbourne,ESE,24,ENE,SSE,11,11
5/25/2010,Mildura,S,30,NNE,S,9,15
5/25/2010,Portland,SE,26,E,SE,13,15
5/25/2010,Watsonia,ENE,11,ENE,SW,4,7
5/25/2010,Dartmoor,SE,28,E,ESE,13,11
5/25/2010,Brisbane,NNW,13,SW,NW,2,2
5/25/2010,Cairns,NNE,26,SSW,NNE,6,13
5/25/2010,GoldCoast,NW,33,W,NW,7,19
5/25/2010,Townsville,NNE,30,ENE,N,11,17
5/25/2010,Adelaide,SE,31,NA,S,0,15
5/25/2010,MountGambier,SSE,30,SE,S,9,19
5/25/2010,Nuriootpa,S,28,WSW,SSW,9,17
5/25/2010,Woomera,W,57,WSW,SW,30,30
5/25/2010,Albany,NA,NA,E,NNW,2,2
5/25/2010,Witchcliffe,N,30,N,NNE,13,13
5/25/2010,PearceRAAF,NNE,30,NNE,ENE,11,9
5/25/2010,PerthAirport,NNE,28,NE,E,9,11
5/25/2010,Perth,NE,26,NE,E,6,7
5/25/2010,Walpole,NNW,35,NNE,NW,7,13
5/25/2010,Hobart,N,15,NW,SE,6,9
5/25/2010,Launceston,NE,22,ESE,NA,7,0
5/25/2010,AliceSprings,WSW,39,W,SW,17,19
5/25/2010,Darwin,N,28,SSE,NNW,9,17
5/26/2010,Albury,SSE,30,SE,SSE,11,6
5/26/2010,BadgerysCreek,SW,35,NA,SSW,NA,9
5/26/2010,Cobar,SW,30,WSW,SW,17,11
5/26/2010,CoffsHarbour,W,39,NW,WSW,17,22
5/26/2010,Moree,W,43,W,WSW,22,30
5/26/2010,Newcastle,NA,NA,NA,NA,0,0
5/26/2010,NorahHead,SSE,78,WSW,SSE,9,17
5/26/2010,NorfolkIsland,NNW,50,NW,NNW,22,13
5/26/2010,Penrith,SSW,46,NA,SSW,NA,24
5/26/2010,Richmond,S,35,NA,S,0,24
5/26/2010,Sydney,NA,NA,W,ESE,17,50
5/26/2010,SydneyAirport,ESE,72,WSW,ESE,19,46
5/26/2010,WaggaWagga,SE,30,NA,ESE,0,13
5/26/2010,Williamtown,ESE,52,WNW,W,20,11
5/26/2010,Wollongong,ESE,76,ESE,SE,46,57
5/26/2010,Canberra,SE,50,SSE,SE,11,28
5/26/2010,Tuggeranong,S,43,S,SE,26,15
5/26/2010,MountGinini,ESE,65,E,ESE,28,22
5/26/2010,Ballarat,SSE,31,SE,SE,13,17
5/26/2010,Bendigo,SSE,24,SSE,NW,15,6
5/26/2010,Sale,E,52,E,ENE,24,22
5/26/2010,MelbourneAirport,SW,19,NA,SSW,0,9
5/26/2010,Melbourne,SW,19,NA,SSW,0,9
5/26/2010,Mildura,SW,28,SSW,SSW,15,17
5/26/2010,Portland,ENE,30,E,SE,11,15
5/26/2010,Watsonia,S,22,NA,SSW,0,9
5/26/2010,Dartmoor,ESE,24,W,ESE,7,13
5/26/2010,Brisbane,W,41,W,WSW,13,13
5/26/2010,Cairns,N,30,ESE,N,6,15
5/26/2010,GoldCoast,WNW,54,NW,W,17,20
5/26/2010,Townsville,SSW,44,WNW,SW,7,13
5/26/2010,Adelaide,SW,28,SW,WSW,7,17
5/26/2010,MountGambier,SE,20,NA,SE,0,13
5/26/2010,Nuriootpa,WSW,28,WSW,W,7,13
5/26/2010,Woomera,SSW,26,SW,SSW,9,13
5/26/2010,Albany,NA,NA,W,NNW,4,15
5/26/2010,Witchcliffe,NNW,43,N,WNW,9,13
5/26/2010,PearceRAAF,NNW,39,ENE,N,17,20
5/26/2010,PerthAirport,NW,37,NNE,NNW,9,17
5/26/2010,Perth,NNW,30,NE,WNW,7,11
5/26/2010,Walpole,NW,39,NNE,WNW,15,9
5/26/2010,Hobart,NNW,24,NNW,SE,7,7
5/26/2010,Launceston,SSE,20,ENE,SSE,2,9
5/26/2010,AliceSprings,ESE,22,WSW,S,4,13
5/26/2010,Darwin,NW,30,SE,NNW,13,19
5/27/2010,Albury,SSE,11,NA,SSE,0,9
5/27/2010,BadgerysCreek,SSW,30,S,SSW,15,13
5/27/2010,Cobar,E,22,S,E,6,9
5/27/2010,CoffsHarbour,SSE,59,SSW,WSW,24,15
5/27/2010,Moree,WSW,26,S,SSW,9,9
5/27/2010,Newcastle,NA,NA,SE,SE,15,19
5/27/2010,NorahHead,SSE,74,SSE,SE,31,33
5/27/2010,NorfolkIsland,NW,56,NNW,NW,20,20
5/27/2010,Richmond,SSE,28,SSW,W,13,4
5/27/2010,Sydney,NA,NA,SE,S,15,11
5/27/2010,SydneyAirport,SE,52,ESE,SW,22,20
5/27/2010,WaggaWagga,E,26,SE,ENE,4,13
5/27/2010,Wollongong,SE,57,S,S,17,13
5/27/2010,Canberra,SE,22,SSE,NNW,9,6
5/27/2010,Tuggeranong,NA,NA,SW,NNE,7,7
5/27/2010,MountGinini,ENE,44,E,N,17,9
5/27/2010,Ballarat,N,33,N,N,17,20
5/27/2010,Bendigo,N,24,NA,NNE,0,11
5/27/2010,Sale,ESE,17,ENE,E,13,11
5/27/2010,MelbourneAirport,N,50,N,N,17,31
5/27/2010,Melbourne,N,50,N,N,17,31
5/27/2010,Mildura,W,15,NA,NA,0,0
5/27/2010,Portland,NW,19,NA,NNW,0,13
5/27/2010,Watsonia,NNW,39,NNE,N,4,22
5/27/2010,Dartmoor,NNW,20,NA,NNW,0,17
5/27/2010,Brisbane,SSW,30,W,SSE,11,7
5/27/2010,Cairns,SE,28,S,E,13,19
5/27/2010,GoldCoast,S,50,W,SSW,13,17
5/27/2010,Townsville,SSW,33,SSW,ENE,17,11
5/27/2010,Adelaide,N,26,N,N,2,17
5/27/2010,MountGambier,N,26,N,N,9,15
5/27/2010,Nuriootpa,NE,24,NE,NA,7,0
5/27/2010,Woomera,NNW,33,NNW,N,13,15
5/27/2010,Albany,NA,NA,N,SW,2,33
5/27/2010,Witchcliffe,SSW,52,SW,SW,13,22
5/27/2010,PearceRAAF,SW,54,N,SW,15,28
5/27/2010,PerthAirport,SW,54,NNE,WSW,15,26
5/27/2010,Perth,WNW,52,WSW,SW,13,22
5/27/2010,Walpole,SW,56,WNW,SW,11,30
5/27/2010,Hobart,NNW,31,NW,NW,15,13
